event_timestamp,local_timestamp,intersection_id,reason,rule,pair_key,det_a,det_b,det_a_type,det_b_type,orphan_det,slot,event_start_ts,event_end_ts,pulse_duration_sec,min_pulse_sec,sampling_floor_sec,min_pulse_floor_multiple,description
1785694987.425,2026-08-02 12:23:07.425251,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785694987.058,1785694987.383,0.325,0.6522,0.3261,2.0,orphan candidate on detector '42' not registered: pulse 0.325s < gate 0.652s
1785694987.426,2026-08-02 12:23:07.426183,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785694987.058,1785694987.383,0.325,0.6522,0.3261,2.0,orphan candidate on detector '42' not registered: pulse 0.325s < gate 0.652s
1785695007.398,2026-08-02 12:23:27.398194,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785695006.982,1785695007.318,0.335,0.6522,0.3261,2.0,orphan candidate on detector '2' not registered: pulse 0.335s < gate 0.652s
1785695007.399,2026-08-02 12:23:27.399290,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785695006.982,1785695007.318,0.335,0.6522,0.3261,2.0,orphan candidate on detector '2' not registered: pulse 0.335s < gate 0.652s
1785695058.306,2026-08-02 12:24:18.305857,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695057.583,1785695058.216,0.633,0.6692,0.3346,2.0,orphan candidate on detector '33' not registered: pulse 0.633s < gate 0.669s
1785695064.651,2026-08-02 12:24:24.650743,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695063.928,1785695064.564,0.636,0.6692,0.3346,2.0,orphan candidate on detector '33' not registered: pulse 0.636s < gate 0.669s
1785695065.864,2026-08-02 12:24:25.864455,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695065.227,1785695065.864,0.638,0.6692,0.3346,2.0,orphan candidate on detector '33' not registered: pulse 0.638s < gate 0.669s
1785695067.888,2026-08-02 12:24:27.887851,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695067.516,1785695067.861,0.346,0.6692,0.3346,2.0,orphan candidate on detector '33' not registered: pulse 0.346s < gate 0.669s
1785695080.992,2026-08-02 12:24:40.992054,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695080.620,1785695080.952,0.332,0.6692,0.3346,2.0,orphan candidate on detector '33' not registered: pulse 0.332s < gate 0.669s
1785695082.710,2026-08-02 12:24:42.709781,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695082.284,1785695082.626,0.342,0.6692,0.3346,2.0,orphan candidate on detector '33' not registered: pulse 0.342s < gate 0.669s
1785695112.174,2026-08-02 12:25:12.174169,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695111.500,1785695112.142,0.642,0.6582,0.3291,2.0,orphan candidate on detector '33' not registered: pulse 0.642s < gate 0.658s
1785695114.087,2026-08-02 12:25:14.087135,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695113.431,1785695114.077,0.646,0.6582,0.3291,2.0,orphan candidate on detector '33' not registered: pulse 0.646s < gate 0.658s
1785695119.323,2026-08-02 12:25:19.323234,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695118.659,1785695119.306,0.647,0.6582,0.3291,2.0,orphan candidate on detector '33' not registered: pulse 0.647s < gate 0.658s
1785695143.908,2026-08-02 12:25:43.908033,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785695143.521,1785695143.830,0.309,0.6582,0.3291,2.0,orphan candidate on detector '29' not registered: pulse 0.309s < gate 0.658s
1785695145.824,2026-08-02 12:25:45.824337,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785695145.448,1785695145.784,0.337,0.6582,0.3291,2.0,orphan candidate on detector '29' not registered: pulse 0.337s < gate 0.658s
1785695146.431,2026-08-02 12:25:46.431474,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785695146.097,1785695146.406,0.309,0.6582,0.3291,2.0,orphan candidate on detector '29' not registered: pulse 0.309s < gate 0.658s
1785695147.138,2026-08-02 12:25:47.137825,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785695146.723,1785695147.057,0.334,0.6582,0.3291,2.0,orphan candidate on detector '29' not registered: pulse 0.334s < gate 0.658s
1785695172.552,2026-08-02 12:26:12.552398,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,7,b,1785695171.821,1785695172.471,0.65,0.6626,0.3313,2.0,orphan candidate on detector '7' not registered: pulse 0.650s < gate 0.663s
1785695172.552,2026-08-02 12:26:12.552398,201,below_sampling_floor,rule2_orphan_pulse,38:7,7,38,video,radar,7,a,1785695171.821,1785695172.471,0.65,0.6626,0.3313,2.0,orphan candidate on detector '7' not registered: pulse 0.650s < gate 0.663s
1785695209.064,2026-08-02 12:26:49.063983,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785695208.687,1785695209.006,0.319,0.6626,0.3313,2.0,orphan candidate on detector '46' not registered: pulse 0.319s < gate 0.663s
1785695209.066,2026-08-02 12:26:49.065711,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785695208.687,1785695209.006,0.319,0.6626,0.3313,2.0,orphan candidate on detector '46' not registered: pulse 0.319s < gate 0.663s
1785695239.707,2026-08-02 12:27:19.706613,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785695239.318,1785695239.655,0.337,0.6474,0.3237,2.0,orphan candidate on detector '2' not registered: pulse 0.337s < gate 0.647s
1785695239.709,2026-08-02 12:27:19.708780,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785695239.318,1785695239.655,0.337,0.6474,0.3237,2.0,orphan candidate on detector '2' not registered: pulse 0.337s < gate 0.647s
1785695264.196,2026-08-02 12:27:44.195873,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695263.772,1785695264.105,0.333,0.6474,0.3237,2.0,orphan candidate on detector '33' not registered: pulse 0.333s < gate 0.647s
1785695281.228,2026-08-02 12:28:01.227856,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695280.527,1785695281.172,0.644,0.6567,0.3284,2.0,orphan candidate on detector '33' not registered: pulse 0.644s < gate 0.657s
1785695287.474,2026-08-02 12:28:07.473804,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785695287.126,1785695287.449,0.323,0.6567,0.3284,2.0,orphan candidate on detector '2' not registered: pulse 0.323s < gate 0.657s
1785695287.474,2026-08-02 12:28:07.474345,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785695287.126,1785695287.449,0.323,0.6567,0.3284,2.0,orphan candidate on detector '2' not registered: pulse 0.323s < gate 0.657s
1785695299.568,2026-08-02 12:28:19.567591,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785695298.859,1785695299.496,0.637,0.6567,0.3284,2.0,orphan candidate on detector '2' not registered: pulse 0.637s < gate 0.657s
1785695299.569,2026-08-02 12:28:19.568673,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785695298.859,1785695299.496,0.637,0.6567,0.3284,2.0,orphan candidate on detector '2' not registered: pulse 0.637s < gate 0.657s
1785695321.034,2026-08-02 12:28:41.034471,201,below_sampling_floor,rule2_orphan_pulse,22:4,22,4,video,video,4,b,1785695320.621,1785695320.956,0.335,0.6567,0.3284,2.0,orphan candidate on detector '4' not registered: pulse 0.335s < gate 0.657s
1785695321.037,2026-08-02 12:28:41.037480,201,below_sampling_floor,rule2_orphan_pulse,39:4,4,39,video,radar,4,a,1785695320.621,1785695320.956,0.335,0.6567,0.3284,2.0,orphan candidate on detector '4' not registered: pulse 0.335s < gate 0.657s
1785695408.883,2026-08-02 12:30:08.882898,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785695408.443,1785695408.801,0.358,0.6426,0.3213,2.0,orphan candidate on detector '46' not registered: pulse 0.358s < gate 0.643s
1785695408.883,2026-08-02 12:30:08.882898,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785695408.443,1785695408.801,0.358,0.6426,0.3213,2.0,orphan candidate on detector '46' not registered: pulse 0.358s < gate 0.643s
1785695470.223,2026-08-02 12:31:10.223272,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785695469.831,1785695470.164,0.333,0.6722,0.3361,2.0,orphan candidate on detector '2' not registered: pulse 0.333s < gate 0.672s
1785695470.224,2026-08-02 12:31:10.224280,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785695469.831,1785695470.164,0.333,0.6722,0.3361,2.0,orphan candidate on detector '2' not registered: pulse 0.333s < gate 0.672s
1785695470.225,2026-08-02 12:31:10.225277,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695469.517,1785695470.164,0.647,0.6722,0.3361,2.0,orphan candidate on detector '33' not registered: pulse 0.647s < gate 0.672s
1785695474.279,2026-08-02 12:31:14.278526,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785695473.531,1785695474.191,0.66,0.6722,0.3361,2.0,orphan candidate on detector '46' not registered: pulse 0.660s < gate 0.672s
1785695474.279,2026-08-02 12:31:14.278526,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785695473.531,1785695474.191,0.66,0.6722,0.3361,2.0,orphan candidate on detector '46' not registered: pulse 0.660s < gate 0.672s
1785695487.198,2026-08-02 12:31:27.197662,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,26,b,1785695486.820,1785695487.149,0.329,0.6722,0.3361,2.0,orphan candidate on detector '26' not registered: pulse 0.329s < gate 0.672s
1785695513.299,2026-08-02 12:31:53.298834,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785695512.951,1785695513.264,0.313,0.6722,0.3361,2.0,orphan candidate on detector '2' not registered: pulse 0.313s < gate 0.672s
1785695513.299,2026-08-02 12:31:53.298834,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785695512.951,1785695513.264,0.313,0.6722,0.3361,2.0,orphan candidate on detector '2' not registered: pulse 0.313s < gate 0.672s
1785695548.277,2026-08-02 12:32:28.276717,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785695547.578,1785695548.218,0.639,0.6561,0.3281,2.0,orphan candidate on detector '42' not registered: pulse 0.639s < gate 0.656s
1785695548.277,2026-08-02 12:32:28.276717,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785695547.578,1785695548.218,0.639,0.6561,0.3281,2.0,orphan candidate on detector '42' not registered: pulse 0.639s < gate 0.656s
1785695549.893,2026-08-02 12:32:29.893371,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785695549.503,1785695549.826,0.323,0.6561,0.3281,2.0,orphan candidate on detector '31' not registered: pulse 0.323s < gate 0.656s
1785695549.893,2026-08-02 12:32:29.893371,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785695549.503,1785695549.826,0.323,0.6561,0.3281,2.0,orphan candidate on detector '31' not registered: pulse 0.323s < gate 0.656s
1785695562.926,2026-08-02 12:32:42.925569,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695562.247,1785695562.880,0.633,0.6561,0.3281,2.0,orphan candidate on detector '33' not registered: pulse 0.633s < gate 0.656s
1785695566.455,2026-08-02 12:32:46.454822,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695565.792,1785695566.431,0.639,0.6561,0.3281,2.0,orphan candidate on detector '33' not registered: pulse 0.639s < gate 0.656s
1785695579.162,2026-08-02 12:32:59.162440,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695578.764,1785695579.095,0.331,0.646,0.323,2.0,orphan candidate on detector '33' not registered: pulse 0.331s < gate 0.646s
1785695583.494,2026-08-02 12:33:03.494243,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695582.808,1785695583.451,0.643,0.646,0.323,2.0,orphan candidate on detector '33' not registered: pulse 0.643s < gate 0.646s
1785695621.731,2026-08-02 12:33:41.730671,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695621.034,1785695621.673,0.639,0.646,0.323,2.0,orphan candidate on detector '33' not registered: pulse 0.639s < gate 0.646s
1785695676.715,2026-08-02 12:34:36.715050,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785695676.371,1785695676.697,0.326,0.6723,0.3362,2.0,orphan candidate on detector '29' not registered: pulse 0.326s < gate 0.672s
1785695751.485,2026-08-02 12:35:51.484777,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785695751.088,1785695751.417,0.329,0.6514,0.3257,2.0,orphan candidate on detector '46' not registered: pulse 0.329s < gate 0.651s
1785695751.486,2026-08-02 12:35:51.485981,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785695751.088,1785695751.417,0.329,0.6514,0.3257,2.0,orphan candidate on detector '46' not registered: pulse 0.329s < gate 0.651s
1785695781.152,2026-08-02 12:36:21.151840,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785695780.423,1785695781.060,0.638,0.6589,0.3295,2.0,orphan candidate on detector '43' not registered: pulse 0.638s < gate 0.659s
1785695784.281,2026-08-02 12:36:24.280691,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695783.621,1785695784.260,0.639,0.6589,0.3295,2.0,orphan candidate on detector '33' not registered: pulse 0.639s < gate 0.659s
1785695786.609,2026-08-02 12:36:26.609459,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695786.228,1785695786.538,0.31,0.6589,0.3295,2.0,orphan candidate on detector '33' not registered: pulse 0.310s < gate 0.659s
1785695788.527,2026-08-02 12:36:28.526793,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695787.865,1785695788.522,0.658,0.6589,0.3295,2.0,orphan candidate on detector '33' not registered: pulse 0.658s < gate 0.659s
1785695790.241,2026-08-02 12:36:30.241304,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695789.526,1785695790.173,0.647,0.6589,0.3295,2.0,orphan candidate on detector '33' not registered: pulse 0.647s < gate 0.659s
1785695794.476,2026-08-02 12:36:34.476237,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695793.767,1785695794.425,0.658,0.6589,0.3295,2.0,orphan candidate on detector '33' not registered: pulse 0.658s < gate 0.659s
1785695803.248,2026-08-02 12:36:43.247565,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695802.610,1785695803.242,0.633,0.6589,0.3295,2.0,orphan candidate on detector '33' not registered: pulse 0.633s < gate 0.659s
1785695816.884,2026-08-02 12:36:56.884176,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785695816.234,1785695816.875,0.641,0.6483,0.3241,2.0,orphan candidate on detector '31' not registered: pulse 0.641s < gate 0.648s
1785695816.885,2026-08-02 12:36:56.885283,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785695816.234,1785695816.875,0.641,0.6483,0.3241,2.0,orphan candidate on detector '31' not registered: pulse 0.641s < gate 0.648s
1785695818.196,2026-08-02 12:36:58.195999,201,below_sampling_floor,rule2_orphan_pulse,30:41,41,30,radar,video,30,b,1785695817.859,1785695818.178,0.319,0.6483,0.3241,2.0,orphan candidate on detector '30' not registered: pulse 0.319s < gate 0.648s
1785695818.198,2026-08-02 12:36:58.198121,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,30,a,1785695817.859,1785695818.178,0.319,0.6483,0.3241,2.0,orphan candidate on detector '30' not registered: pulse 0.319s < gate 0.648s
1785695820.524,2026-08-02 12:37:00.524472,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785695820.116,1785695820.453,0.337,0.6483,0.3241,2.0,orphan candidate on detector '31' not registered: pulse 0.337s < gate 0.648s
1785695820.524,2026-08-02 12:37:00.524472,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785695820.116,1785695820.453,0.337,0.6483,0.3241,2.0,orphan candidate on detector '31' not registered: pulse 0.337s < gate 0.648s
1785695821.534,2026-08-02 12:37:01.534470,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,3,b,1785695821.104,1785695821.503,0.399,0.6483,0.3241,2.0,orphan candidate on detector '3' not registered: pulse 0.399s < gate 0.648s
1785695821.535,2026-08-02 12:37:01.535499,201,below_sampling_floor,rule2_orphan_pulse,3:41,3,41,video,radar,3,a,1785695821.104,1785695821.503,0.399,0.6483,0.3241,2.0,orphan candidate on detector '3' not registered: pulse 0.399s < gate 0.648s
1785695825.803,2026-08-02 12:37:05.803317,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785695825.444,1785695825.791,0.348,0.6483,0.3241,2.0,orphan candidate on detector '31' not registered: pulse 0.348s < gate 0.648s
1785695825.803,2026-08-02 12:37:05.803317,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785695825.444,1785695825.791,0.348,0.6483,0.3241,2.0,orphan candidate on detector '31' not registered: pulse 0.348s < gate 0.648s
1785695834.098,2026-08-02 12:37:14.098425,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,7,b,1785695833.417,1785695834.057,0.64,0.6483,0.3241,2.0,orphan candidate on detector '7' not registered: pulse 0.640s < gate 0.648s
1785695834.098,2026-08-02 12:37:14.098425,201,below_sampling_floor,rule2_orphan_pulse,38:7,7,38,video,radar,7,a,1785695833.417,1785695834.057,0.64,0.6483,0.3241,2.0,orphan candidate on detector '7' not registered: pulse 0.640s < gate 0.648s
1785695891.450,2026-08-02 12:38:11.449917,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,17,b,1785695890.748,1785695891.381,0.633,0.6858,0.3429,2.0,orphan candidate on detector '17' not registered: pulse 0.633s < gate 0.686s
1785695891.450,2026-08-02 12:38:11.449917,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,17,a,1785695890.748,1785695891.381,0.633,0.6858,0.3429,2.0,orphan candidate on detector '17' not registered: pulse 0.633s < gate 0.686s
1785695927.169,2026-08-02 12:38:47.168905,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785695926.467,1785695927.119,0.652,0.6858,0.3429,2.0,orphan candidate on detector '33' not registered: pulse 0.652s < gate 0.686s
1785695955.021,2026-08-02 12:39:15.021433,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785695954.655,1785695954.980,0.325,0.6421,0.3211,2.0,orphan candidate on detector '2' not registered: pulse 0.325s < gate 0.642s
1785695955.022,2026-08-02 12:39:15.021998,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785695954.655,1785695954.980,0.325,0.6421,0.3211,2.0,orphan candidate on detector '2' not registered: pulse 0.325s < gate 0.642s
1785696046.305,2026-08-02 12:40:46.304800,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,17,b,1785696045.981,1785696046.305,0.324,0.6676,0.3338,2.0,orphan candidate on detector '17' not registered: pulse 0.324s < gate 0.668s
1785696046.307,2026-08-02 12:40:46.306804,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,17,a,1785696045.981,1785696046.305,0.324,0.6676,0.3338,2.0,orphan candidate on detector '17' not registered: pulse 0.324s < gate 0.668s
1785696065.892,2026-08-02 12:41:05.892025,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785696065.474,1785696065.810,0.336,0.6541,0.3271,2.0,orphan candidate on detector '42' not registered: pulse 0.336s < gate 0.654s
1785696065.894,2026-08-02 12:41:05.894035,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785696065.474,1785696065.810,0.336,0.6541,0.3271,2.0,orphan candidate on detector '42' not registered: pulse 0.336s < gate 0.654s
1785696171.878,2026-08-02 12:42:51.878426,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,17,a,1785696171.500,1785696171.837,0.337,0.6514,0.3257,2.0,orphan candidate on detector '17' not registered: pulse 0.337s < gate 0.651s
1785696238.541,2026-08-02 12:43:58.541440,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,8,b,1785696238.134,1785696238.440,0.307,0.6547,0.3273,2.0,orphan candidate on detector '8' not registered: pulse 0.307s < gate 0.655s
1785696238.541,2026-08-02 12:43:58.541440,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,8,a,1785696238.134,1785696238.440,0.307,0.6547,0.3273,2.0,orphan candidate on detector '8' not registered: pulse 0.307s < gate 0.655s
1785696248.223,2026-08-02 12:44:08.222504,201,below_sampling_floor,rule2_orphan_pulse,30:41,41,30,radar,video,30,b,1785696247.541,1785696248.175,0.634,0.6547,0.3273,2.0,orphan candidate on detector '30' not registered: pulse 0.634s < gate 0.655s
1785696248.224,2026-08-02 12:44:08.224289,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,30,a,1785696247.541,1785696248.175,0.634,0.6547,0.3273,2.0,orphan candidate on detector '30' not registered: pulse 0.634s < gate 0.655s
1785696249.546,2026-08-02 12:44:09.545649,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,3,b,1785696249.165,1785696249.499,0.334,0.6547,0.3273,2.0,orphan candidate on detector '3' not registered: pulse 0.334s < gate 0.655s
1785696249.547,2026-08-02 12:44:09.546699,201,below_sampling_floor,rule2_orphan_pulse,3:41,3,41,video,radar,3,a,1785696249.165,1785696249.499,0.334,0.6547,0.3273,2.0,orphan candidate on detector '3' not registered: pulse 0.334s < gate 0.655s
1785696266.944,2026-08-02 12:44:26.944002,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785696266.604,1785696266.932,0.328,0.6547,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.328s < gate 0.655s
1785696266.945,2026-08-02 12:44:26.945047,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785696266.604,1785696266.932,0.328,0.6547,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.328s < gate 0.655s
1785696284.514,2026-08-02 12:44:44.513899,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785696284.142,1785696284.472,0.33,0.6547,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.330s < gate 0.655s
1785696290.352,2026-08-02 12:44:50.352457,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785696284.142,1785696284.472,0.33,0.6547,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.330s < gate 0.655s
1785696308.931,2026-08-02 12:45:08.930860,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785696308.218,1785696308.861,0.643,0.6665,0.3333,2.0,orphan candidate on detector '33' not registered: pulse 0.643s < gate 0.667s
1785696317.013,2026-08-02 12:45:17.013408,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785696316.643,1785696316.968,0.325,0.6665,0.3333,2.0,orphan candidate on detector '46' not registered: pulse 0.325s < gate 0.667s
1785696317.015,2026-08-02 12:45:17.015419,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785696316.643,1785696316.968,0.325,0.6665,0.3333,2.0,orphan candidate on detector '46' not registered: pulse 0.325s < gate 0.667s
1785696332.143,2026-08-02 12:45:32.142888,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785696331.408,1785696332.062,0.654,0.6665,0.3333,2.0,orphan candidate on detector '33' not registered: pulse 0.654s < gate 0.667s
1785696361.195,2026-08-02 12:46:01.195058,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785696360.805,1785696361.122,0.317,0.6811,0.3405,2.0,orphan candidate on detector '31' not registered: pulse 0.317s < gate 0.681s
1785696361.195,2026-08-02 12:46:01.195058,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785696360.805,1785696361.122,0.317,0.6811,0.3405,2.0,orphan candidate on detector '31' not registered: pulse 0.317s < gate 0.681s
1785696364.122,2026-08-02 12:46:04.121514,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785696363.728,1785696364.039,0.311,0.6811,0.3405,2.0,orphan candidate on detector '31' not registered: pulse 0.311s < gate 0.681s
1785696364.124,2026-08-02 12:46:04.123872,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785696363.728,1785696364.039,0.311,0.6811,0.3405,2.0,orphan candidate on detector '31' not registered: pulse 0.311s < gate 0.681s
1785696384.445,2026-08-02 12:46:24.444879,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785696383.756,1785696384.422,0.666,0.6811,0.3405,2.0,orphan candidate on detector '29' not registered: pulse 0.666s < gate 0.681s
1785696385.758,2026-08-02 12:46:25.758093,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785696385.389,1785696385.720,0.331,0.6811,0.3405,2.0,orphan candidate on detector '29' not registered: pulse 0.331s < gate 0.681s
1785696387.777,2026-08-02 12:46:27.777401,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785696387.369,1785696387.707,0.338,0.6811,0.3405,2.0,orphan candidate on detector '29' not registered: pulse 0.338s < gate 0.681s
1785696388.389,2026-08-02 12:46:28.389185,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785696388.027,1785696388.354,0.327,0.6811,0.3405,2.0,orphan candidate on detector '29' not registered: pulse 0.327s < gate 0.681s
1785696391.317,2026-08-02 12:46:31.316853,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785696390.607,1785696391.262,0.655,0.6811,0.3405,2.0,orphan candidate on detector '29' not registered: pulse 0.655s < gate 0.681s
1785696394.552,2026-08-02 12:46:34.551987,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785696394.180,1785696394.498,0.318,0.6811,0.3405,2.0,orphan candidate on detector '42' not registered: pulse 0.318s < gate 0.681s
1785696394.552,2026-08-02 12:46:34.551987,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785696394.180,1785696394.498,0.318,0.6811,0.3405,2.0,orphan candidate on detector '42' not registered: pulse 0.318s < gate 0.681s
1785696409.584,2026-08-02 12:46:49.584263,201,below_sampling_floor,rule2_orphan_pulse,22:39,39,22,radar,video,22,b,1785696409.178,1785696409.498,0.32,0.6811,0.3405,2.0,orphan candidate on detector '22' not registered: pulse 0.320s < gate 0.681s
