timestamp,event_code,parameter
1785543656.5,81,47
1785543656.7,82,46
1785543657.0,81,17
1785543657.1,81,2
1785543657.3,82,17
1785543657.7,81,46
1785543657.8,82,2
1785543658.2,82,47
1785543658.7,81,47
1785543659.0,81,2
1785543659.0,81,17
1785543659.2,82,47
1785543659.3,82,46
1785543659.7,82,17
1785543659.8,81,47
1785543660.2,81,46
1785543660.4,82,2
1785543661.5,81,2
1785543661.5,81,17
1785543661.6,82,46
1785543662.3,82,17
1785543662.9,82,2
1785543664.0,82,48
1785543664.1,81,48
1785543664.2,82,48
1785543664.3,81,46
1785543664.3,81,48
1785543665.7,82,47
1785543665.8,81,2
1785543665.8,81,17
1785543666.2,81,47
1785543666.4,82,48
1785543666.8,81,48
1785543668.1,82,48
1785543668.6,82,46
1785543668.7,81,48
1785543668.7,82,47
1785543669.0,82,17
1785543669.1,81,47
1785543669.3,81,46
1785543669.8,82,2
1785543670.4,82,47
1785543670.5,82,48
1785543670.6,81,2
1785543670.6,81,48
1785543670.7,81,17
1785543670.9,81,47
1785543672.5,82,46
1785543672.5,82,47
1785543673.0,82,17
1785543673.1,81,47
1785543673.5,82,2
1785543673.9,81,46
1785543674.5,82,46
1785543675.5,81,2
1785543675.6,82,48
1785543675.7,82,2
1785543676.0,81,48
1785543676.2,81,46
1785543677.6,82,46
1785543677.7,82,47
1785543678.0,81,2
1785543678.2,81,47
1785543678.7,82,2
1785543679.0,81,46
1785543679.2,82,48
1785543679.7,81,48
1785543680.0,82,19
1785543680.2,81,17
1785543680.2,81,19
1785543680.4,81,2
1785543680.8,82,47
1785543681.5,82,48
1785543681.7,81,47
1785543681.7,82,46
1785543682.1,81,48
1785543682.4,82,17
1785543682.8,82,2
1785543683.4,81,46
1785543683.8,82,47
1785543683.8,82,48
1785543684.0,82,46
1785543684.1,81,48
1785543684.2,81,47
1785543684.2,82,48
1785543684.3,81,48
1785543684.3,82,36
1785543684.7,81,36
1785543685.1,81,46
1785543685.7,82,48
1785543686.0,82,47
1785543686.2,81,48
1785543686.2,82,35
1785543686.3,81,2
1785543686.5,81,17
1785543686.7,81,35
1785543686.7,81,47
1785543687.0,82,39
1785543687.0,82,46
1785543687.7,82,17
1785543687.9,81,46
1785543688.0,82,2
1785543688.1,82,47
1785543688.1,82,48
1785543688.4,82,34
1785543688.6,81,48
1785543688.7,81,47
1785543688.8,82,47
1785543688.9,81,17
1785543688.9,81,34
1785543689.1,81,2
1785543689.4,81,47
1785543690.3,82,46
1785543690.6,82,47
1785543690.7,82,48
1785543690.9,82,17
1785543691.3,81,47
1785543691.3,81,48
1785543691.6,82,2
1785543691.9,81,46
1785543692.6,82,46
1785543692.8,82,33
1785543692.9,82,26
1785543693.2,82,47
1785543693.4,82,36
1785543693.8,81,47
1785543693.9,81,36
1785543694.9,81,33
1785543695.2,81,46
1785543695.5,81,2
1785543695.6,82,35
1785543695.6,82,46
1785543695.9,82,48
1785543696.1,81,35
1785543696.4,81,26
1785543696.5,81,48
1785543696.6,82,2
1785543697.0,81,46
1785543697.7,82,46
1785543698.3,82,47
1785543698.4,81,2
1785543698.5,82,34
1785543698.6,82,48
1785543698.7,82,2
1785543698.9,81,47
1785543699.3,81,34
1785543699.3,81,46
1785543699.3,81,48
1785543700.6,81,2
1785543700.8,81,17
1785543700.9,82,48
1785543701.5,81,48
1785543701.5,82,47
1785543703.0,82,36
1785543703.1,81,47
1785543703.3,82,48
1785543703.5,81,36
1785543703.8,81,48
1785543704.0,82,26
1785543704.0,82,46
1785543704.1,82,47
1785543704.3,82,36
1785543704.4,82,17
1785543704.4,82,33
1785543704.8,81,36
1785543704.9,82,2
1785543705.1,81,47
1785543705.1,82,48
1785543705.2,82,35
1785543705.7,81,35
1785543705.7,81,48
1785543706.1,82,19
1785543706.2,82,47
1785543706.4,81,19
1785543706.7,81,24
1785543706.9,82,35
1785543707.0,82,36
1785543707.1,81,7
1785543707.3,81,47
1785543707.5,81,35
1785543707.5,81,36
1785543707.7,82,34
1785543708.3,81,34
1785543708.4,82,19
1785543708.6,82,47
1785543708.7,81,38
1785543708.9,81,19
1785543709.7,82,35
1785543709.8,82,34
1785543710.0,81,39
1785543710.1,81,47
1785543710.5,81,35
1785543710.7,81,34
1785543711.6,82,48
1785543712.6,81,48
1785543713.4,82,34
1785543714.5,81,34
1785543717.0,82,47
1785543718.1,82,19
1785543719.2,81,47
