timestamp,iso_local,detector,event_code,event
1785543403.569,2026-07-31 18:16:43.568,48,81,off
1785543403.901,2026-07-31 18:16:43.901,2,81,off
1785543404.125,2026-07-31 18:16:44.125,17,81,off
1785543404.453,2026-07-31 18:16:44.452,46,82,on
1785543404.976,2026-07-31 18:16:44.976,17,82,on
1785543405.300,2026-07-31 18:16:45.299,46,81,off
1785543405.652,2026-07-31 18:16:45.651,2,82,on
1785543406.001,2026-07-31 18:16:46.000,31,81,off
1785543406.201,2026-07-31 18:16:46.201,46,82,on
1785543406.547,2026-07-31 18:16:46.546,2,81,off
1785543406.547,2026-07-31 18:16:46.546,8,81,off
1785543407.119,2026-07-31 18:16:47.118,46,81,off
1785543407.119,2026-07-31 18:16:47.118,48,82,on
1785543407.452,2026-07-31 18:16:47.451,2,82,on
1785543407.660,2026-07-31 18:16:47.660,17,81,off
1785543407.994,2026-07-31 18:16:47.993,46,82,on
1785543407.994,2026-07-31 18:16:47.993,48,81,off
1785543408.330,2026-07-31 18:16:48.330,2,81,off
1785543408.553,2026-07-31 18:16:48.552,17,82,on
1785543408.877,2026-07-31 18:16:48.876,46,81,off
1785543409.188,2026-07-31 18:16:49.188,2,82,on
1785543409.748,2026-07-31 18:16:49.748,47,82,on
1785543410.100,2026-07-31 18:16:50.100,2,81,off
1785543410.317,2026-07-31 18:16:50.316,17,81,off
1785543410.650,2026-07-31 18:16:50.650,47,81,off
1785543410.650,2026-07-31 18:16:50.650,48,82,on
1785543411.587,2026-07-31 18:16:51.587,48,81,off
1785543412.474,2026-07-31 18:16:52.474,46,82,on
1785543412.474,2026-07-31 18:16:52.474,48,82,on
1785543413.005,2026-07-31 18:16:53.004,17,82,on
1785543413.360,2026-07-31 18:16:53.359,48,81,off
1785543413.689,2026-07-31 18:16:53.688,2,82,on
1785543415.150,2026-07-31 18:16:55.149,47,82,on
1785543416.051,2026-07-31 18:16:56.051,46,81,off
1785543416.051,2026-07-31 18:16:56.051,47,81,off
1785543416.940,2026-07-31 18:16:56.940,46,82,on
1785543416.940,2026-07-31 18:16:56.940,47,82,on
1785543419.268,2026-07-31 18:16:59.267,2,81,off
1785543419.804,2026-07-31 18:16:59.804,48,82,on
1785543420.109,2026-07-31 18:17:00.108,2,82,on
1785543420.683,2026-07-31 18:17:00.683,46,81,off
1785543420.683,2026-07-31 18:17:00.683,47,81,off
1785543420.683,2026-07-31 18:17:00.683,48,81,off
1785543421.625,2026-07-31 18:17:01.625,46,82,on
1785543422.500,2026-07-31 18:17:02.500,46,81,off
1785543423.053,2026-07-31 18:17:03.052,17,81,off
1785543423.368,2026-07-31 18:17:03.368,48,82,on
1785543423.684,2026-07-31 18:17:03.683,2,81,off
1785543424.227,2026-07-31 18:17:04.227,46,82,on
1785543424.227,2026-07-31 18:17:04.227,48,81,off
1785543424.761,2026-07-31 18:17:04.760,17,82,on
1785543425.385,2026-07-31 18:17:05.384,2,82,on
1785543425.953,2026-07-31 18:17:05.952,46,81,off
1785543426.785,2026-07-31 18:17:06.784,46,82,on
1785543428.490,2026-07-31 18:17:08.489,46,81,off
1785543429.342,2026-07-31 18:17:09.342,46,82,on
1785543429.342,2026-07-31 18:17:09.342,47,82,on
1785543430.185,2026-07-31 18:17:10.184,47,81,off
1785543431.052,2026-07-31 18:17:11.051,46,81,off
1785543432.296,2026-07-31 18:17:12.296,2,81,off
1785543432.502,2026-07-31 18:17:12.502,17,81,off
1785543432.820,2026-07-31 18:17:12.819,46,82,on
1785543433.351,2026-07-31 18:17:13.351,17,82,on
1785543433.676,2026-07-31 18:17:13.675,46,81,off
1785543434.004,2026-07-31 18:17:14.004,2,82,on
1785543434.867,2026-07-31 18:17:14.867,2,81,off
1785543435.097,2026-07-31 18:17:15.096,17,81,off
1785543446.619,2026-07-31 18:17:26.619,41,82,on
1785543447.485,2026-07-31 18:17:27.484,41,81,off
1785543455.068,2026-07-31 18:17:35.068,31,82,on
1785543455.601,2026-07-31 18:17:35.600,8,82,on
1785543455.918,2026-07-31 18:17:35.918,29,82,on
1785543456.123,2026-07-31 18:17:36.122,46,82,on
1785543456.745,2026-07-31 18:17:36.744,29,81,off
1785543457.266,2026-07-31 18:17:37.265,2,82,on
1785543457.468,2026-07-31 18:17:37.467,17,82,on
1785543457.796,2026-07-31 18:17:37.796,46,81,off
1785543458.548,2026-07-31 18:17:38.547,36,82,on
1785543459.011,2026-07-31 18:17:39.011,2,81,off
1785543459.236,2026-07-31 18:17:39.235,17,81,off
1785543459.453,2026-07-31 18:17:39.453,36,81,off
1785543461.212,2026-07-31 18:17:41.212,35,82,on
1785543462.083,2026-07-31 18:17:42.082,35,81,off
1785543462.183,2026-07-31 18:17:42.182,48,82,on
1785543462.967,2026-07-31 18:17:42.967,36,82,on
1785543463.067,2026-07-31 18:17:43.067,48,81,off
1785543463.840,2026-07-31 18:17:43.840,36,81,off
1785543464.855,2026-07-31 18:17:44.855,47,82,on
1785543465.637,2026-07-31 18:17:45.636,35,82,on
1785543465.742,2026-07-31 18:17:45.742,47,81,off
1785543466.514,2026-07-31 18:17:46.514,35,81,off
1785543466.636,2026-07-31 18:17:46.636,47,82,on
1785543467.384,2026-07-31 18:17:47.384,36,82,on
1785543467.499,2026-07-31 18:17:47.499,46,82,on
1785543467.499,2026-07-31 18:17:47.499,47,81,off
1785543468.271,2026-07-31 18:17:48.270,34,82,on
1785543468.919,2026-07-31 18:17:48.918,17,82,on
1785543469.039,2026-07-31 18:17:49.038,26,82,on
1785543469.148,2026-07-31 18:17:49.147,33,82,on
1785543469.148,2026-07-31 18:17:49.147,34,81,off
1785543469.148,2026-07-31 18:17:49.147,36,81,off
1785543469.283,2026-07-31 18:17:49.282,46,81,off
1785543469.601,2026-07-31 18:17:49.600,2,82,on
1785543470.037,2026-07-31 18:17:50.036,35,82,on
1785543470.037,2026-07-31 18:17:50.036,38,82,on
1785543470.148,2026-07-31 18:17:50.147,46,82,on
1785543470.701,2026-07-31 18:17:50.701,24,82,on
1785543470.971,2026-07-31 18:17:50.971,33,81,off
1785543470.971,2026-07-31 18:17:50.971,35,81,off
1785543471.080,2026-07-31 18:17:51.079,46,81,off
1785543471.411,2026-07-31 18:17:51.410,2,81,off
1785543471.623,2026-07-31 18:17:51.622,17,81,off
1785543472.599,2026-07-31 18:17:52.599,26,81,off
1785543472.700,2026-07-31 18:17:52.700,33,82,on
1785543472.700,2026-07-31 18:17:52.700,34,82,on
1785543472.800,2026-07-31 18:17:52.799,45,82,on
1785543473.134,2026-07-31 18:17:53.134,7,82,on
1785543473.492,2026-07-31 18:17:53.491,26,82,on
1785543473.595,2026-07-31 18:17:53.595,34,81,off
1785543473.684,2026-07-31 18:17:53.683,46,82,on
1785543474.235,2026-07-31 18:17:54.235,17,82,on
1785543474.453,2026-07-31 18:17:54.453,33,81,off
1785543474.571,2026-07-31 18:17:54.570,43,82,on
1785543474.571,2026-07-31 18:17:54.570,45,81,off
1785543474.571,2026-07-31 18:17:54.570,46,81,off
1785543474.898,2026-07-31 18:17:54.898,2,82,on
1785543475.227,2026-07-31 18:17:55.226,26,81,off
1785543475.773,2026-07-31 18:17:55.773,2,81,off
1785543475.987,2026-07-31 18:17:55.986,17,81,off
1785543476.096,2026-07-31 18:17:56.095,26,82,on
1785543476.206,2026-07-31 18:17:56.205,33,82,on
1785543476.311,2026-07-31 18:17:56.310,47,82,on
1785543477.091,2026-07-31 18:17:57.091,33,81,off
1785543477.197,2026-07-31 18:17:57.197,43,81,off
1785543477.197,2026-07-31 18:17:57.197,47,81,off
1785543477.897,2026-07-31 18:17:57.897,26,81,off
1785543477.897,2026-07-31 18:17:57.897,29,82,on
1785543478.131,2026-07-31 18:17:58.130,43,82,on
1785543480.550,2026-07-31 18:18:00.550,31,81,off
1785543480.855,2026-07-31 18:18:00.854,46,82,on
1785543481.224,2026-07-31 18:18:01.224,2,82,on
1785543481.480,2026-07-31 18:18:01.480,17,82,on
1785543481.832,2026-07-31 18:18:01.831,46,81,off
1785543483.095,2026-07-31 18:18:03.094,2,81,off
1785543483.095,2026-07-31 18:18:03.094,8,81,off
1785543483.305,2026-07-31 18:18:03.304,17,81,off
1785543483.432,2026-07-31 18:18:03.432,29,81,off
1785543484.552,2026-07-31 18:18:04.552,43,81,off
1785543485.138,2026-07-31 18:18:05.137,19,82,on
1785543486.066,2026-07-31 18:18:06.065,19,81,off
1785543486.441,2026-07-31 18:18:06.440,46,82,on
1785543487.037,2026-07-31 18:18:07.036,17,82,on
1785543487.400,2026-07-31 18:18:07.399,46,81,off
1785543487.400,2026-07-31 18:18:07.399,47,82,on
1785543487.738,2026-07-31 18:18:07.738,2,82,on
1785543488.317,2026-07-31 18:18:08.317,46,82,on
1785543488.317,2026-07-31 18:18:08.317,47,81,off
1785543488.648,2026-07-31 18:18:08.647,2,81,off
1785543489.199,2026-07-31 18:18:09.199,46,81,off
1785543489.541,2026-07-31 18:18:09.540,2,82,on
1785543490.121,2026-07-31 18:18:10.121,48,82,on
1785543490.484,2026-07-31 18:18:10.483,2,81,off
1785543490.700,2026-07-31 18:18:10.699,17,81,off
1785543491.118,2026-07-31 18:18:11.118,46,82,on
1785543491.118,2026-07-31 18:18:11.118,48,81,off
1785543491.720,2026-07-31 18:18:11.719,17,82,on
1785543492.089,2026-07-31 18:18:12.089,46,81,off
1785543492.399,2026-07-31 18:18:12.398,2,82,on
1785543492.957,2026-07-31 18:18:12.956,47,82,on
1785543493.286,2026-07-31 18:18:13.285,2,81,off
1785543493.500,2026-07-31 18:18:13.500,17,81,off
1785543493.827,2026-07-31 18:18:13.827,47,81,off
1785543496.385,2026-07-31 18:18:16.384,36,82,on
1785543496.493,2026-07-31 18:18:16.492,46,82,on
1785543497.032,2026-07-31 18:18:17.031,17,82,on
1785543497.237,2026-07-31 18:18:17.236,36,81,off
1785543497.348,2026-07-31 18:18:17.347,46,81,off
1785543497.684,2026-07-31 18:18:17.683,2,82,on
1785543497.885,2026-07-31 18:18:17.884,17,81,off
1785543498.541,2026-07-31 18:18:18.541,2,81,off
1785543499.850,2026-07-31 18:18:19.849,35,82,on
1785543500.750,2026-07-31 18:18:20.750,34,82,on
1785543500.750,2026-07-31 18:18:20.750,35,81,off
1785543501.647,2026-07-31 18:18:21.647,34,81,off
1785543502.627,2026-07-31 18:18:22.626,48,82,on
1785543503.395,2026-07-31 18:18:23.394,34,82,on
1785543503.498,2026-07-31 18:18:23.497,48,81,off
1785543504.150,2026-07-31 18:18:24.150,26,82,on
1785543504.262,2026-07-31 18:18:24.261,33,82,on
1785543504.262,2026-07-31 18:18:24.261,34,81,off
1785543504.367,2026-07-31 18:18:24.366,46,82,on
1785543504.927,2026-07-31 18:18:24.926,17,82,on
1785543505.168,2026-07-31 18:18:25.168,33,81,off
1785543505.168,2026-07-31 18:18:25.168,35,82,on
1785543505.281,2026-07-31 18:18:25.280,46,81,off
1785543505.597,2026-07-31 18:18:25.596,2,82,on
1785543506.029,2026-07-31 18:18:26.029,35,81,off
1785543506.460,2026-07-31 18:18:26.460,2,81,off
1785543506.683,2026-07-31 18:18:26.683,17,81,off
1785543506.901,2026-07-31 18:18:26.900,34,82,on
1785543506.901,2026-07-31 18:18:26.900,35,82,on
1785543506.901,2026-07-31 18:18:26.900,36,82,on
1785543507.066,2026-07-31 18:18:27.066,41,82,on
1785543507.703,2026-07-31 18:18:27.703,30,82,on
1785543507.819,2026-07-31 18:18:27.818,34,81,off
1785543507.819,2026-07-31 18:18:27.818,35,81,off
1785543507.819,2026-07-31 18:18:27.818,36,81,off
1785543507.923,2026-07-31 18:18:27.922,46,82,on
1785543508.463,2026-07-31 18:18:28.463,17,82,on
1785543508.572,2026-07-31 18:18:28.571,26,81,off
1785543508.683,2026-07-31 18:18:28.683,35,82,on
1785543508.683,2026-07-31 18:18:28.683,36,82,on
1785543508.807,2026-07-31 18:18:28.807,41,81,off
1785543508.807,2026-07-31 18:18:28.807,46,81,off
1785543509.124,2026-07-31 18:18:29.124,2,82,on
1785543509.124,2026-07-31 18:18:29.124,3,82,on
1785543509.449,2026-07-31 18:18:29.448,30,81,off
1785543509.559,2026-07-31 18:18:29.558,35,81,off
1785543509.559,2026-07-31 18:18:29.558,36,81,off
1785543509.999,2026-07-31 18:18:29.998,2,81,off
1785543510.222,2026-07-31 18:18:30.222,17,81,off
1785543510.334,2026-07-31 18:18:30.334,26,82,on
1785543510.891,2026-07-31 18:18:30.890,3,81,off
1785543511.198,2026-07-31 18:18:31.198,29,82,on
1785543511.198,2026-07-31 18:18:31.198,31,82,on
1785543512.077,2026-07-31 18:18:32.076,26,81,off
1785543512.077,2026-07-31 18:18:32.076,29,81,off
1785543512.627,2026-07-31 18:18:32.627,8,82,on
1785543512.955,2026-07-31 18:18:32.955,26,82,on
1785543513.065,2026-07-31 18:18:33.065,34,82,on
1785543513.065,2026-07-31 18:18:33.065,35,82,on
1785543513.815,2026-07-31 18:18:33.815,26,81,off
1785543513.923,2026-07-31 18:18:33.923,34,81,off
1785543513.923,2026-07-31 18:18:33.923,35,81,off
1785543514.671,2026-07-31 18:18:34.671,26,82,on
1785543514.769,2026-07-31 18:18:34.769,35,82,on
1785543515.650,2026-07-31 18:18:35.649,35,81,off
1785543516.537,2026-07-31 18:18:36.536,35,82,on
1785543517.420,2026-07-31 18:18:37.420,35,81,off
1785543518.150,2026-07-31 18:18:38.149,26,81,off
1785543519.047,2026-07-31 18:18:39.046,26,82,on
1785543519.147,2026-07-31 18:18:39.146,35,82,on
1785543519.989,2026-07-31 18:18:39.988,35,81,off
1785543519.989,2026-07-31 18:18:39.988,36,82,on
1785543520.093,2026-07-31 18:18:40.093,41,82,on
1785543520.743,2026-07-31 18:18:40.742,26,81,off
1785543520.850,2026-07-31 18:18:40.849,36,81,off
1785543521.302,2026-07-31 18:18:41.301,3,82,on
1785543521.621,2026-07-31 18:18:41.620,26,82,on
1785543521.621,2026-07-31 18:18:41.620,30,82,on
1785543521.724,2026-07-31 18:18:41.724,33,82,on
1785543524.199,2026-07-31 18:18:44.198,3,81,off
1785543524.541,2026-07-31 18:18:44.541,30,81,off
1785543524.652,2026-07-31 18:18:44.651,35,82,on
1785543525.553,2026-07-31 18:18:45.553,35,81,off
1785543526.448,2026-07-31 18:18:46.448,34,82,on
1785543527.419,2026-07-31 18:18:47.418,41,81,off
1785543528.198,2026-07-31 18:18:48.198,38,81,off
1785543528.198,2026-07-31 18:18:48.198,40,82,on
1785543528.681,2026-07-31 18:18:48.681,7,81,off
1785543529.146,2026-07-31 18:18:49.146,38,82,on
1785543529.146,2026-07-31 18:18:49.146,40,81,off
1785543530.057,2026-07-31 18:18:50.057,34,81,off
1785543530.166,2026-07-31 18:18:50.166,48,82,on
1785543530.482,2026-07-31 18:18:50.481,7,82,on
1785543530.742,2026-07-31 18:18:50.741,17,82,on
1785543530.853,2026-07-31 18:18:50.852,29,82,on
1785543531.075,2026-07-31 18:18:51.075,48,81,off
1785543531.654,2026-07-31 18:18:51.654,17,81,off
1785543531.755,2026-07-31 18:18:51.755,29,81,off
1785543532.778,2026-07-31 18:18:52.778,40,82,on
1785543532.887,2026-07-31 18:18:52.887,47,82,on
1785543533.700,2026-07-31 18:18:53.699,40,81,off
1785543533.825,2026-07-31 18:18:53.825,47,81,off
1785543536.331,2026-07-31 18:18:56.330,40,82,on
1785543537.219,2026-07-31 18:18:57.219,40,81,off
1785543538.146,2026-07-31 18:18:58.145,38,81,off
1785543538.146,2026-07-31 18:18:58.145,40,82,on
1785543538.839,2026-07-31 18:18:58.839,17,82,on
1785543539.050,2026-07-31 18:18:59.049,40,81,off
1785543539.171,2026-07-31 18:18:59.170,46,82,on
1785543539.545,2026-07-31 18:18:59.544,7,81,off
1785543539.773,2026-07-31 18:18:59.772,24,81,off
1785543540.450,2026-07-31 18:19:00.449,2,82,on
1785543552.555,2026-07-31 18:19:12.554,31,81,off
1785543552.774,2026-07-31 18:19:12.774,42,81,off
1785543553.094,2026-07-31 18:19:13.093,8,81,off
1785543555.290,2026-07-31 18:19:15.289,40,82,on
1785543556.172,2026-07-31 18:19:16.171,40,81,off
1785543568.583,2026-07-31 18:19:28.582,33,81,off
1785543569.497,2026-07-31 18:19:29.497,35,82,on
1785543569.932,2026-07-31 18:19:29.932,2,81,off
1785543570.373,2026-07-31 18:19:30.373,33,82,on
1785543570.373,2026-07-31 18:19:30.373,35,81,off
1785543570.494,2026-07-31 18:19:30.493,46,81,off
1785543571.087,2026-07-31 18:19:31.086,17,81,off
1785543571.298,2026-07-31 18:19:31.297,34,82,on
1785543571.432,2026-07-31 18:19:31.432,48,82,on
1785543572.349,2026-07-31 18:19:32.348,48,81,off
1785543573.170,2026-07-31 18:19:33.169,34,81,off
1785543574.097,2026-07-31 18:19:34.097,33,81,off
1785543574.199,2026-07-31 18:19:34.199,47,82,on
1785543574.199,2026-07-31 18:19:34.199,48,82,on
1785543575.017,2026-07-31 18:19:35.016,33,82,on
1785543575.147,2026-07-31 18:19:35.147,48,81,off
1785543575.927,2026-07-31 18:19:35.926,34,82,on
1785543576.049,2026-07-31 18:19:36.048,47,81,off
1785543576.926,2026-07-31 18:19:36.925,47,82,on
1785543577.739,2026-07-31 18:19:37.738,34,81,off
1785543577.849,2026-07-31 18:19:37.849,46,82,on
1785543577.849,2026-07-31 18:19:37.849,47,81,off
1785543578.447,2026-07-31 18:19:38.446,17,82,on
1785543578.680,2026-07-31 18:19:38.679,33,81,off
1785543579.134,2026-07-31 18:19:39.133,2,82,on
1785543579.606,2026-07-31 18:19:39.606,33,82,on
1785543579.733,2026-07-31 18:19:39.732,46,81,off
1785543581.446,2026-07-31 18:19:41.445,33,81,off
1785543581.549,2026-07-31 18:19:41.548,47,82,on
1785543582.231,2026-07-31 18:19:42.231,26,81,off
1785543582.335,2026-07-31 18:19:42.334,33,82,on
1785543582.434,2026-07-31 18:19:42.433,46,82,on
1785543582.434,2026-07-31 18:19:42.433,47,81,off
1785543583.065,2026-07-31 18:19:43.064,26,82,on
1785543584.049,2026-07-31 18:19:44.048,33,81,off
1785543584.804,2026-07-31 18:19:44.804,26,81,off
1785543588.464,2026-07-31 18:19:48.463,46,81,off
1785543589.664,2026-07-31 18:19:49.663,2,81,off
1785543589.912,2026-07-31 18:19:49.912,17,81,off
1785543600.626,2026-07-31 18:20:00.626,48,82,on
1785543601.509,2026-07-31 18:20:01.509,47,82,on
1785543601.509,2026-07-31 18:20:01.509,48,81,off
1785543603.226,2026-07-31 18:20:03.225,47,81,off
1785543604.898,2026-07-31 18:20:04.897,46,82,on
1785543605.445,2026-07-31 18:20:05.445,17,82,on
1785543605.766,2026-07-31 18:20:05.765,46,81,off
1785543605.766,2026-07-31 18:20:05.765,47,82,on
1785543606.080,2026-07-31 18:20:06.079,2,82,on
1785543606.643,2026-07-31 18:20:06.643,47,81,off
1785543606.643,2026-07-31 18:20:06.643,48,82,on
1785543606.954,2026-07-31 18:20:06.953,2,81,off
1785543607.154,2026-07-31 18:20:07.154,17,81,off
1785543608.319,2026-07-31 18:20:08.319,47,82,on
1785543608.319,2026-07-31 18:20:08.319,48,81,off
1785543609.165,2026-07-31 18:20:09.165,46,82,on
1785543609.716,2026-07-31 18:20:09.716,17,82,on
1785543610.024,2026-07-31 18:20:10.023,46,81,off
1785543610.356,2026-07-31 18:20:10.356,2,82,on
1785543610.956,2026-07-31 18:20:10.956,47,81,off
1785543611.265,2026-07-31 18:20:11.265,2,81,off
1785543611.481,2026-07-31 18:20:11.481,17,81,off
1785543611.481,2026-07-31 18:20:11.481,19,82,on
1785543611.797,2026-07-31 18:20:11.796,46,82,on
1785543612.182,2026-07-31 18:20:12.182,2,82,on
1785543612.382,2026-07-31 18:20:12.381,17,82,on
1785543612.382,2026-07-31 18:20:12.381,19,81,off
1785543612.598,2026-07-31 18:20:12.597,34,82,on
1785543613.047,2026-07-31 18:20:13.046,2,81,off
1785543613.471,2026-07-31 18:20:13.470,34,81,off
1785543613.572,2026-07-31 18:20:13.571,46,81,off
1785543613.881,2026-07-31 18:20:13.881,2,82,on
1785543614.736,2026-07-31 18:20:14.735,2,81,off
1785543614.949,2026-07-31 18:20:14.949,17,81,off
1785543616.032,2026-07-31 18:20:16.031,33,82,on
1785543616.787,2026-07-31 18:20:16.786,26,82,on
1785543616.899,2026-07-31 18:20:16.898,33,81,off
1785543617.629,2026-07-31 18:20:17.629,26,81,off
1785543623.019,2026-07-31 18:20:23.019,48,82,on
1785543623.872,2026-07-31 18:20:23.871,48,81,off
1785543624.711,2026-07-31 18:20:24.711,47,82,on
1785543625.535,2026-07-31 18:20:25.534,47,81,off
1785543626.364,2026-07-31 18:20:26.364,47,82,on
1785543627.197,2026-07-31 18:20:27.197,47,81,off
1785543628.916,2026-07-31 18:20:28.915,46,82,on
1785543628.916,2026-07-31 18:20:28.915,48,82,on
1785543629.446,2026-07-31 18:20:29.445,17,82,on
1785543629.446,2026-07-31 18:20:29.445,19,82,on
1785543629.779,2026-07-31 18:20:29.778,47,82,on
1785543630.097,2026-07-31 18:20:30.096,2,82,on
1785543630.315,2026-07-31 18:20:30.314,19,81,off
1785543630.631,2026-07-31 18:20:30.631,47,81,off
1785543630.631,2026-07-31 18:20:30.631,48,81,off
1785543631.480,2026-07-31 18:20:31.480,47,82,on
1785543632.340,2026-07-31 18:20:32.339,47,81,off
1785543632.664,2026-07-31 18:20:32.663,2,81,off
1785543633.501,2026-07-31 18:20:33.500,2,82,on
1785543634.024,2026-07-31 18:20:34.023,46,81,off
1785543634.881,2026-07-31 18:20:34.881,46,82,on
1785543634.881,2026-07-31 18:20:34.881,47,82,on
1785543635.725,2026-07-31 18:20:35.725,47,81,off
1785543636.493,2026-07-31 18:20:36.492,38,82,on
1785543636.597,2026-07-31 18:20:36.597,47,82,on
1785543637.451,2026-07-31 18:20:37.450,47,81,off
1785543638.005,2026-07-31 18:20:38.004,24,82,on
1785543640.377,2026-07-31 18:20:40.376,47,82,on
1785543640.712,2026-07-31 18:20:40.712,7,82,on
1785543641.292,2026-07-31 18:20:41.292,47,81,off
1785543642.218,2026-07-31 18:20:42.218,48,82,on
1785543643.133,2026-07-31 18:20:43.133,48,81,off
1785543644.080,2026-07-31 18:20:44.079,48,82,on
1785543645.009,2026-07-31 18:20:45.009,47,82,on
1785543645.009,2026-07-31 18:20:45.009,48,81,off
1785543645.949,2026-07-31 18:20:45.949,47,81,off
1785543651.663,2026-07-31 18:20:51.662,47,82,on
1785543652.583,2026-07-31 18:20:52.583,46,81,off
1785543652.583,2026-07-31 18:20:52.583,47,81,off
1785543653.806,2026-07-31 18:20:53.806,2,81,off
1785543654.042,2026-07-31 18:20:54.042,17,81,off
1785543654.042,2026-07-31 18:20:54.042,19,82,on
1785543654.395,2026-07-31 18:20:54.394,46,82,on
1785543654.395,2026-07-31 18:20:54.394,48,82,on
1785543655.004,2026-07-31 18:20:55.003,17,82,on
1785543655.004,2026-07-31 18:20:55.003,19,81,off
1785543655.337,2026-07-31 18:20:55.337,48,81,off
1785543655.710,2026-07-31 18:20:55.710,2,82,on
1785543656.298,2026-07-31 18:20:56.298,47,82,on
1785543657.262,2026-07-31 18:20:57.262,47,81,off
1785543657.631,2026-07-31 18:20:57.630,2,81,off
1785543658.295,2026-07-31 18:20:58.294,46,81,off
1785543658.671,2026-07-31 18:20:58.671,2,82,on
1785543659.656,2026-07-31 18:20:59.655,2,81,off
1785543659.931,2026-07-31 18:20:59.930,17,81,off
1785543660.305,2026-07-31 18:21:00.304,46,82,on
1785543660.998,2026-07-31 18:21:00.997,17,82,on
1785543661.399,2026-07-31 18:21:01.399,46,81,off
1785543661.807,2026-07-31 18:21:01.806,2,82,on
1785543662.070,2026-07-31 18:21:02.069,17,81,off
1785543662.462,2026-07-31 18:21:02.462,46,82,on
1785543662.845,2026-07-31 18:21:02.844,2,81,off
1785543663.114,2026-07-31 18:21:03.113,17,82,on
1785543663.959,2026-07-31 18:21:03.958,2,82,on
1785543664.614,2026-07-31 18:21:04.613,48,82,on
1785543665.636,2026-07-31 18:21:05.636,46,81,off
1785543665.636,2026-07-31 18:21:05.636,48,81,off
1785543666.263,2026-07-31 18:21:06.263,17,81,off
1785543667.053,2026-07-31 18:21:07.053,2,81,off
1785543668.814,2026-07-31 18:21:08.814,48,82,on
