event_timestamp,local_timestamp,intersection_id,reason,rule,pair_key,det_a,det_b,det_a_type,det_b_type,orphan_det,slot,event_start_ts,event_end_ts,pulse_duration_sec,min_pulse_sec,sampling_floor_sec,min_pulse_floor_multiple,description
1785615000.968,2026-08-01 14:10:00.968024,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785615000.587,1785615000.915,0.328,0.6631,0.3316,2.0,orphan candidate on detector '42' not registered: pulse 0.328s < gate 0.663s
1785615000.970,2026-08-01 14:10:00.970046,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785615000.587,1785615000.915,0.328,0.6631,0.3316,2.0,orphan candidate on detector '42' not registered: pulse 0.328s < gate 0.663s
1785615005.218,2026-08-01 14:10:05.218068,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785615004.843,1785615005.175,0.332,0.6631,0.3316,2.0,orphan candidate on detector '29' not registered: pulse 0.332s < gate 0.663s
1785615055.817,2026-08-01 14:10:55.817010,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615055.397,1785615055.715,0.318,0.668,0.334,2.0,orphan candidate on detector '33' not registered: pulse 0.318s < gate 0.668s
1785615082.474,2026-08-01 14:11:22.473751,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615081.802,1785615082.449,0.646,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.646s < gate 0.679s
1785615084.192,2026-08-01 14:11:24.192358,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615083.775,1785615084.111,0.336,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.336s < gate 0.679s
1785615085.817,2026-08-01 14:11:25.816664,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615085.419,1785615085.752,0.333,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.333s < gate 0.679s
1785615087.838,2026-08-01 14:11:27.838454,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615087.095,1785615087.748,0.654,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.654s < gate 0.679s
1785615091.382,2026-08-01 14:11:31.382249,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615090.979,1785615091.313,0.334,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.334s < gate 0.679s
1785615095.323,2026-08-01 14:11:35.323175,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615094.909,1785615095.232,0.324,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.324s < gate 0.679s
1785615097.548,2026-08-01 14:11:37.547925,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615097.176,1785615097.502,0.326,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.326s < gate 0.679s
1785615098.860,2026-08-01 14:11:38.860300,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615098.147,1785615098.796,0.649,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.649s < gate 0.679s
1785615100.182,2026-08-01 14:11:40.181605,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785615099.444,1785615100.103,0.659,0.6789,0.3395,2.0,orphan candidate on detector '46' not registered: pulse 0.659s < gate 0.679s
1785615100.182,2026-08-01 14:11:40.181605,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785615099.444,1785615100.103,0.659,0.6789,0.3395,2.0,orphan candidate on detector '46' not registered: pulse 0.659s < gate 0.679s
1785615101.494,2026-08-01 14:11:41.494071,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615100.745,1785615101.407,0.662,0.6789,0.3395,2.0,orphan candidate on detector '33' not registered: pulse 0.662s < gate 0.679s
1785615104.018,2026-08-01 14:11:44.017631,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785615103.594,1785615103.951,0.358,0.6789,0.3395,2.0,orphan candidate on detector '2' not registered: pulse 0.358s < gate 0.679s
1785615104.032,2026-08-01 14:11:44.032459,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785615103.594,1785615103.951,0.358,0.6789,0.3395,2.0,orphan candidate on detector '2' not registered: pulse 0.358s < gate 0.679s
1785615133.364,2026-08-01 14:12:13.364191,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785615132.977,1785615133.297,0.319,0.6789,0.3395,2.0,orphan candidate on detector '29' not registered: pulse 0.319s < gate 0.679s
1785615244.677,2026-08-01 14:14:04.677006,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615242.984,1785615243.312,0.328,0.6536,0.3268,2.0,orphan candidate on detector '33' not registered: pulse 0.328s < gate 0.654s
1785615248.337,2026-08-01 14:14:08.337494,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785615247.988,1785615248.321,0.334,0.6536,0.3268,2.0,orphan candidate on detector '31' not registered: pulse 0.334s < gate 0.654s
1785615271.806,2026-08-01 14:14:31.806157,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785615271.462,1785615271.782,0.32,0.675,0.3375,2.0,orphan candidate on detector '31' not registered: pulse 0.320s < gate 0.675s
1785615274.746,2026-08-01 14:14:34.746493,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785615274.086,1785615274.723,0.637,0.675,0.3375,2.0,orphan candidate on detector '31' not registered: pulse 0.637s < gate 0.675s
1785615276.362,2026-08-01 14:14:36.362092,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785615274.086,1785615274.723,0.637,0.675,0.3375,2.0,orphan candidate on detector '31' not registered: pulse 0.637s < gate 0.675s
1785615276.769,2026-08-01 14:14:36.769167,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785615276.040,1785615276.693,0.653,0.675,0.3375,2.0,orphan candidate on detector '2' not registered: pulse 0.653s < gate 0.675s
1785615309.343,2026-08-01 14:15:09.343263,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615306.551,1785615306.889,0.338,0.675,0.3375,2.0,orphan candidate on detector '33' not registered: pulse 0.338s < gate 0.675s
1785615321.796,2026-08-01 14:15:21.796187,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785615321.375,1785615321.702,0.327,0.8093,0.4046,2.0,orphan candidate on detector '43' not registered: pulse 0.327s < gate 0.809s
1785615325.029,2026-08-01 14:15:25.029297,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785615324.696,1785615325.024,0.328,0.8093,0.4046,2.0,orphan candidate on detector '31' not registered: pulse 0.328s < gate 0.809s
1785615325.029,2026-08-01 14:15:25.029297,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785615324.696,1785615325.024,0.328,0.8093,0.4046,2.0,orphan candidate on detector '31' not registered: pulse 0.328s < gate 0.809s
1785615446.309,2026-08-01 14:17:26.309250,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785615445.971,1785615446.289,0.318,0.6704,0.3352,2.0,orphan candidate on detector '2' not registered: pulse 0.318s < gate 0.670s
1785615446.309,2026-08-01 14:17:26.309250,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785615445.971,1785615446.289,0.318,0.6704,0.3352,2.0,orphan candidate on detector '2' not registered: pulse 0.318s < gate 0.670s
1785615488.585,2026-08-01 14:18:08.584880,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615488.156,1785615488.493,0.337,0.6704,0.3352,2.0,orphan candidate on detector '33' not registered: pulse 0.337s < gate 0.670s
1785615491.725,2026-08-01 14:18:11.725436,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615491.256,1785615491.646,0.39,0.6704,0.3352,2.0,orphan candidate on detector '33' not registered: pulse 0.390s < gate 0.670s
1785615513.985,2026-08-01 14:18:33.984505,201,below_sampling_floor,rule2_orphan_pulse,22:4,22,4,video,video,4,b,1785615513.632,1785615513.954,0.322,0.6697,0.3348,2.0,orphan candidate on detector '4' not registered: pulse 0.322s < gate 0.670s
1785615513.985,2026-08-01 14:18:33.984505,201,below_sampling_floor,rule2_orphan_pulse,39:4,4,39,video,radar,4,a,1785615513.632,1785615513.954,0.322,0.6697,0.3348,2.0,orphan candidate on detector '4' not registered: pulse 0.322s < gate 0.670s
1785615535.403,2026-08-01 14:18:55.403182,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785615535.019,1785615535.364,0.345,0.6697,0.3348,2.0,orphan candidate on detector '42' not registered: pulse 0.345s < gate 0.670s
1785615535.404,2026-08-01 14:18:55.404203,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785615535.019,1785615535.364,0.345,0.6697,0.3348,2.0,orphan candidate on detector '42' not registered: pulse 0.345s < gate 0.670s
1785615554.749,2026-08-01 14:19:14.749480,201,below_sampling_floor,rule2_orphan_pulse,24:38,38,24,radar,video,24,b,1785615554.091,1785615554.749,0.658,0.6599,0.33,2.0,orphan candidate on detector '24' not registered: pulse 0.658s < gate 0.660s
1785615554.753,2026-08-01 14:19:14.752598,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,24,a,1785615554.091,1785615554.749,0.658,0.6599,0.33,2.0,orphan candidate on detector '24' not registered: pulse 0.658s < gate 0.660s
1785615554.753,2026-08-01 14:19:14.752598,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,7,b,1785615554.418,1785615554.749,0.332,0.6599,0.33,2.0,orphan candidate on detector '7' not registered: pulse 0.332s < gate 0.660s
1785615554.758,2026-08-01 14:19:14.758459,201,below_sampling_floor,rule2_orphan_pulse,38:7,7,38,video,radar,7,a,1785615554.418,1785615554.749,0.332,0.6599,0.33,2.0,orphan candidate on detector '7' not registered: pulse 0.332s < gate 0.660s
1785615555.778,2026-08-01 14:19:15.778030,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615555.067,1785615555.712,0.645,0.6599,0.33,2.0,orphan candidate on detector '33' not registered: pulse 0.645s < gate 0.660s
1785615569.332,2026-08-01 14:19:29.332029,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,7,b,1785615568.610,1785615569.266,0.656,0.6599,0.33,2.0,orphan candidate on detector '7' not registered: pulse 0.656s < gate 0.660s
1785615569.333,2026-08-01 14:19:29.332707,201,below_sampling_floor,rule2_orphan_pulse,38:7,7,38,video,radar,7,a,1785615568.610,1785615569.266,0.656,0.6599,0.33,2.0,orphan candidate on detector '7' not registered: pulse 0.656s < gate 0.660s
1785615580.099,2026-08-01 14:19:40.099256,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615579.690,1785615580.017,0.326,0.6599,0.33,2.0,orphan candidate on detector '33' not registered: pulse 0.326s < gate 0.660s
1785615618.910,2026-08-01 14:20:18.910132,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785615618.241,1785615618.875,0.633,0.647,0.3235,2.0,orphan candidate on detector '2' not registered: pulse 0.633s < gate 0.647s
1785615618.913,2026-08-01 14:20:18.913114,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785615618.241,1785615618.875,0.633,0.647,0.3235,2.0,orphan candidate on detector '2' not registered: pulse 0.633s < gate 0.647s
1785615627.321,2026-08-01 14:20:27.320641,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615626.628,1785615627.264,0.636,0.647,0.3235,2.0,orphan candidate on detector '33' not registered: pulse 0.636s < gate 0.647s
1785615628.637,2026-08-01 14:20:28.637038,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785615627.914,1785615628.561,0.647,0.647,0.3235,2.0,orphan candidate on detector '46' not registered: pulse 0.647s < gate 0.647s
1785615628.641,2026-08-01 14:20:28.641130,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785615627.914,1785615628.561,0.647,0.647,0.3235,2.0,orphan candidate on detector '46' not registered: pulse 0.647s < gate 0.647s
1785615633.530,2026-08-01 14:20:33.530449,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785615632.861,1785615633.505,0.644,0.647,0.3235,2.0,orphan candidate on detector '46' not registered: pulse 0.644s < gate 0.647s
1785615633.533,2026-08-01 14:20:33.532990,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785615632.861,1785615633.505,0.644,0.647,0.3235,2.0,orphan candidate on detector '46' not registered: pulse 0.644s < gate 0.647s
1785615638.348,2026-08-01 14:20:38.348191,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785615637.710,1785615638.348,0.638,0.647,0.3235,2.0,orphan candidate on detector '46' not registered: pulse 0.638s < gate 0.647s
1785615638.352,2026-08-01 14:20:38.352116,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785615637.710,1785615638.348,0.638,0.647,0.3235,2.0,orphan candidate on detector '46' not registered: pulse 0.638s < gate 0.647s
1785615651.332,2026-08-01 14:20:51.332129,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615650.911,1785615651.246,0.335,0.647,0.3235,2.0,orphan candidate on detector '33' not registered: pulse 0.335s < gate 0.647s
1785615661.557,2026-08-01 14:21:01.556914,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615660.826,1785615661.467,0.64,0.647,0.3235,2.0,orphan candidate on detector '33' not registered: pulse 0.640s < gate 0.647s
1785615663.507,2026-08-01 14:21:03.506610,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615663.120,1785615663.438,0.318,0.647,0.3235,2.0,orphan candidate on detector '33' not registered: pulse 0.318s < gate 0.647s
1785615678.041,2026-08-01 14:21:18.041285,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615677.668,1785615678.004,0.336,0.6691,0.3346,2.0,orphan candidate on detector '33' not registered: pulse 0.336s < gate 0.669s
1785615712.156,2026-08-01 14:21:52.156305,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785615711.485,1785615712.132,0.647,0.6691,0.3346,2.0,orphan candidate on detector '29' not registered: pulse 0.647s < gate 0.669s
1785615712.165,2026-08-01 14:21:52.165028,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785615711.485,1785615712.132,0.647,0.6691,0.3346,2.0,orphan candidate on detector '31' not registered: pulse 0.647s < gate 0.669s
1785615722.927,2026-08-01 14:22:02.927188,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785615722.211,1785615722.849,0.637,0.6691,0.3346,2.0,orphan candidate on detector '31' not registered: pulse 0.637s < gate 0.669s
1785615726.202,2026-08-01 14:22:06.201763,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785615725.481,1785615726.140,0.658,0.6691,0.3346,2.0,orphan candidate on detector '43' not registered: pulse 0.658s < gate 0.669s
1785615752.075,2026-08-01 14:22:32.074647,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785615751.703,1785615752.032,0.328,0.6716,0.3358,2.0,orphan candidate on detector '2' not registered: pulse 0.328s < gate 0.672s
1785615752.077,2026-08-01 14:22:32.077435,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785615751.703,1785615752.032,0.328,0.6716,0.3358,2.0,orphan candidate on detector '2' not registered: pulse 0.328s < gate 0.672s
1785615809.577,2026-08-01 14:23:29.576597,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785615809.221,1785615809.539,0.318,0.6669,0.3334,2.0,orphan candidate on detector '29' not registered: pulse 0.318s < gate 0.667s
1785615809.577,2026-08-01 14:23:29.576597,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785615809.221,1785615809.539,0.318,0.6669,0.3334,2.0,orphan candidate on detector '31' not registered: pulse 0.318s < gate 0.667s
1785615818.478,2026-08-01 14:23:38.478467,201,below_sampling_floor,rule2_orphan_pulse,30:41,41,30,radar,video,41,a,1785615818.062,1785615818.396,0.334,0.6669,0.3334,2.0,orphan candidate on detector '41' not registered: pulse 0.334s < gate 0.667s
1785615818.478,2026-08-01 14:23:38.478467,201,below_sampling_floor,rule2_orphan_pulse,3:41,3,41,video,radar,41,b,1785615818.062,1785615818.396,0.334,0.6669,0.3334,2.0,orphan candidate on detector '41' not registered: pulse 0.334s < gate 0.667s
1785615834.322,2026-08-01 14:23:54.321697,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785615833.977,1785615834.286,0.309,0.6669,0.3334,2.0,orphan candidate on detector '2' not registered: pulse 0.309s < gate 0.667s
1785615834.322,2026-08-01 14:23:54.322241,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785615833.977,1785615834.286,0.309,0.6669,0.3334,2.0,orphan candidate on detector '2' not registered: pulse 0.309s < gate 0.667s
1785615849.378,2026-08-01 14:24:09.377532,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785615848.971,1785615849.291,0.319,0.6669,0.3334,2.0,orphan candidate on detector '29' not registered: pulse 0.319s < gate 0.667s
1785615901.690,2026-08-01 14:25:01.689785,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785615901.340,1785615901.673,0.333,0.6624,0.3312,2.0,orphan candidate on detector '42' not registered: pulse 0.333s < gate 0.662s
1785615901.692,2026-08-01 14:25:01.691887,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785615901.340,1785615901.673,0.333,0.6624,0.3312,2.0,orphan candidate on detector '42' not registered: pulse 0.333s < gate 0.662s
1785615903.457,2026-08-01 14:25:03.456916,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615903.061,1785615903.404,0.343,0.6624,0.3312,2.0,orphan candidate on detector '33' not registered: pulse 0.343s < gate 0.662s
1785615914.704,2026-08-01 14:25:14.704436,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785615914.036,1785615914.688,0.652,0.6624,0.3312,2.0,orphan candidate on detector '43' not registered: pulse 0.652s < gate 0.662s
1785615930.014,2026-08-01 14:25:30.013573,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785615929.576,1785615929.918,0.342,0.6828,0.3414,2.0,orphan candidate on detector '2' not registered: pulse 0.342s < gate 0.683s
1785615930.014,2026-08-01 14:25:30.013573,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785615929.576,1785615929.918,0.342,0.6828,0.3414,2.0,orphan candidate on detector '2' not registered: pulse 0.342s < gate 0.683s
1785615973.743,2026-08-01 14:26:13.742503,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785615973.092,1785615973.743,0.651,0.6828,0.3414,2.0,orphan candidate on detector '46' not registered: pulse 0.651s < gate 0.683s
1785615973.746,2026-08-01 14:26:13.745675,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785615973.092,1785615973.743,0.651,0.6828,0.3414,2.0,orphan candidate on detector '46' not registered: pulse 0.651s < gate 0.683s
1785615978.400,2026-08-01 14:26:18.399576,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785615977.687,1785615978.338,0.652,0.6545,0.3272,2.0,orphan candidate on detector '33' not registered: pulse 0.652s < gate 0.654s
1785616006.958,2026-08-01 14:26:46.958262,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616006.328,1785616006.958,0.63,0.6545,0.3272,2.0,orphan candidate on detector '33' not registered: pulse 0.630s < gate 0.654s
1785616057.338,2026-08-01 14:27:37.337764,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616056.638,1785616057.296,0.658,0.6662,0.3331,2.0,orphan candidate on detector '33' not registered: pulse 0.658s < gate 0.666s
1785616066.729,2026-08-01 14:27:46.729220,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785616065.970,1785616066.631,0.66,0.6662,0.3331,2.0,orphan candidate on detector '46' not registered: pulse 0.660s < gate 0.666s
1785616066.730,2026-08-01 14:27:46.730314,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785616065.970,1785616066.631,0.66,0.6662,0.3331,2.0,orphan candidate on detector '46' not registered: pulse 0.660s < gate 0.666s
1785616083.619,2026-08-01 14:28:03.619312,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616082.898,1785616083.546,0.649,0.6662,0.3331,2.0,orphan candidate on detector '33' not registered: pulse 0.649s < gate 0.666s
1785616087.559,2026-08-01 14:28:07.558783,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616086.815,1785616087.471,0.657,0.6662,0.3331,2.0,orphan candidate on detector '33' not registered: pulse 0.657s < gate 0.666s
1785616089.913,2026-08-01 14:28:09.912600,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616089.166,1785616089.815,0.649,0.6662,0.3331,2.0,orphan candidate on detector '33' not registered: pulse 0.649s < gate 0.666s
1785616099.355,2026-08-01 14:28:19.354817,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785616098.646,1785616099.274,0.628,0.6546,0.3273,2.0,orphan candidate on detector '46' not registered: pulse 0.628s < gate 0.655s
1785616099.356,2026-08-01 14:28:19.355831,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785616098.646,1785616099.274,0.628,0.6546,0.3273,2.0,orphan candidate on detector '46' not registered: pulse 0.628s < gate 0.655s
1785616122.644,2026-08-01 14:28:42.643597,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785616121.964,1785616122.610,0.646,0.6546,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.646s < gate 0.655s
1785616122.646,2026-08-01 14:28:42.645615,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785616121.964,1785616122.610,0.646,0.6546,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.646s < gate 0.655s
1785616135.881,2026-08-01 14:28:55.881333,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785616135.532,1785616135.846,0.314,0.6546,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.314s < gate 0.655s
1785616137.196,2026-08-01 14:28:57.196184,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785616136.810,1785616137.120,0.31,0.6546,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.310s < gate 0.655s
1785616138.812,2026-08-01 14:28:58.812376,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785616138.417,1785616138.738,0.322,0.6546,0.3273,2.0,orphan candidate on detector '31' not registered: pulse 0.322s < gate 0.655s
1785616190.265,2026-08-01 14:29:50.264630,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785616189.888,1785616190.227,0.34,0.6504,0.3252,2.0,orphan candidate on detector '2' not registered: pulse 0.340s < gate 0.650s
1785616190.265,2026-08-01 14:29:50.264630,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785616189.888,1785616190.227,0.34,0.6504,0.3252,2.0,orphan candidate on detector '2' not registered: pulse 0.340s < gate 0.650s
1785616229.770,2026-08-01 14:30:29.770070,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616229.363,1785616229.682,0.319,0.6669,0.3334,2.0,orphan candidate on detector '33' not registered: pulse 0.319s < gate 0.667s
1785616289.460,2026-08-01 14:31:29.459817,201,below_sampling_floor,rule2_orphan_pulse,30:41,41,30,radar,video,30,b,1785616289.096,1785616289.428,0.332,0.6536,0.3268,2.0,orphan candidate on detector '30' not registered: pulse 0.332s < gate 0.654s
1785616289.460,2026-08-01 14:31:29.460147,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,30,a,1785616289.096,1785616289.428,0.332,0.6536,0.3268,2.0,orphan candidate on detector '30' not registered: pulse 0.332s < gate 0.654s
1785616360.101,2026-08-01 14:32:40.100986,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785616359.681,1785616360.013,0.332,0.6594,0.3297,2.0,orphan candidate on detector '43' not registered: pulse 0.332s < gate 0.659s
1785616398.126,2026-08-01 14:33:18.125869,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616397.739,1785616398.059,0.32,0.6557,0.3278,2.0,orphan candidate on detector '33' not registered: pulse 0.320s < gate 0.656s
1785616409.605,2026-08-01 14:33:29.605167,201,below_sampling_floor,rule2_orphan_pulse,24:38,38,24,radar,video,24,b,1785616408.933,1785616409.586,0.654,0.6557,0.3278,2.0,orphan candidate on detector '24' not registered: pulse 0.654s < gate 0.656s
1785616409.605,2026-08-01 14:33:29.605167,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,24,a,1785616408.933,1785616409.586,0.654,0.6557,0.3278,2.0,orphan candidate on detector '24' not registered: pulse 0.654s < gate 0.656s
1785616409.605,2026-08-01 14:33:29.605167,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,7,b,1785616409.259,1785616409.586,0.327,0.6557,0.3278,2.0,orphan candidate on detector '7' not registered: pulse 0.327s < gate 0.656s
1785616409.607,2026-08-01 14:33:29.607195,201,below_sampling_floor,rule2_orphan_pulse,38:7,7,38,video,radar,7,a,1785616409.259,1785616409.586,0.327,0.6557,0.3278,2.0,orphan candidate on detector '7' not registered: pulse 0.327s < gate 0.656s
1785616428.568,2026-08-01 14:33:48.567863,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616428.159,1785616428.493,0.334,0.6557,0.3278,2.0,orphan candidate on detector '33' not registered: pulse 0.334s < gate 0.656s
1785616429.174,2026-08-01 14:33:49.173641,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785616428.493,1785616429.137,0.644,0.6557,0.3278,2.0,orphan candidate on detector '43' not registered: pulse 0.644s < gate 0.656s
1785616436.643,2026-08-01 14:33:56.643134,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616435.915,1785616436.556,0.641,0.6557,0.3278,2.0,orphan candidate on detector '33' not registered: pulse 0.641s < gate 0.656s
1785616438.554,2026-08-01 14:33:58.553540,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785616438.159,1785616438.475,0.316,0.6557,0.3278,2.0,orphan candidate on detector '33' not registered: pulse 0.316s < gate 0.656s
